1006546,"sightly Son"
1006547,"kindly Son"
1006548,"stony Son"
1006549,"Wandering Breeze"
1006550,"Klynthota"
1006551,"帝国式敬礼をされる帝国兵"
1006552,"Sark Malark"
1006553,"amiable imperial"
1006554,""
1006555,"Cid"
1006556,"Biggs"
1006557,"Wedge"
1006558,"Cid"
1006559,"Wedge"
1006560,"Biggs"
1006561,"magitek reaper"
1006562,"Biggs"
1006563,"Wedge"
1006564,"Minfilia"
1006565,"Urianger"
1006566,"Tataru"
1006567,"imperial decurion"
1006568,"imperial courier"
1006569,"imperial guard"
1006570,""
1006571,""
1006572,"affable imperial"
1006573,"Minfilia"
1006574,"Cid"
1006575,"Alphinaud"
1006576,"Biggs"
1006577,"Tataru"
1006578,"Allied communications officer"
1006579,"Urianger"
1006580,""
1006581,""
1006582,""
1006583,""
1006584,"O-App-Pesi"
1006585,"Simmie"
1006586,"Isarmoix"
1006587,"Kerrich"
1006588,"海賊兵協力導線冒険者"
1006589,"ウゾク協力導線冒険者"
1006590,"Red Swallow private first class"
1006591,"Red Swallow private third class"
1006592,"Red Swallow private second class"
1006593,"Red Swallow corporal"
1006594,"F'majha"
1006595,""
1006596,""
1006597,""
1006598,""
1006599,"stern huntress"
1006600,"sweet-smelling huntress"
1006601,"slack huntress"
1006602,"strong-willed huntress"
1006603,"Sabotendrick"
1006604,"Sabotendred"
1006605,"Sabotendale"
1006606,"bloodied huntress"
1006607,"breathless huntress"
1006608,"bruised huntress"
1006609,"cool-eyed huntress"
1006610,"bright-eyed huntress"
1006611,"keen-eyed huntress"
1006612,"fiery-eyed huntress"
1006613,"黒渦団協力同線冒険者"
1006614,"Falkbryda"
1006615,"Ahtzatrach"
1006616,"U'jughal"
1006617,"Eilis"
1006618,"Ururu Kogururu"
1006619,"Dawson"
1006620,""
1006621,"Dawson"
1006622,"Maelstrom mole"
1006623,"Serpent Reaver"
1006624,"injured storm private"
1006625,"Serpent Reaver"
1006626,"Nortmoen"
1006627,"Sthalrhet"
1006628,"海蛇の舌の親玉"
1006629,"海蛇の舌の海賊モブ"
1006630,"海蛇の舌の海賊モブ"
1006631,"injured storm private"
1006632,"dismayed sailor"
1006633,"Adalbert"
1006634,""
1006635,""
1006636,""
1006637,"Rafold"
1006638,"Cracked Fist"
1006639,"Zezeragi"
1006640,"Adelena"
1006641,"Betyn"
1006642,"Dodoroba"
1006643,"Memezofu"
1006644,"Wymund"
1006645,"Hopeful Dawn"
1006646,"Edelstein"
1006647,"Raubahn"
1006648,"flame private second class"
1006649,"flame private first class"
1006650,"flame private third class"
1006651,""
1006652,""
1006653,"injured flame private first class"
1006654,"injured flame private third class"
1006655,"injured flame private second class"
1006656,"injured flame corporal"
1006657,"Raubahn"
1006658,""
1006659,""
1006660,""
1006661,""
1006662,""
1006663,""
1006664,""
1006665,""
1006666,""
1006667,""
1006668,"Cid"
1006669,"Biggs"
1006670,"Wedge"
1006671,""
1006672,"Marques"
1006673,"Minfilia"
1006674,"Yda"
1006675,"Papalymo"
1006676,"Y'shtola"
1006677,"Kakamehi"
1006678,""
1006679,"Gallien"
1006680,"Faramund"
1006681,""
1006682,""
1006683,""
1006684,"Claxio"
1006685,"Yhom Epocan"
1006686,"Tiggy"
1006687,"Minfilia"
1006688,"Minfilia"
1006689,"Minfilia"
1006690,"Minfilia"
1006691,"Minfilia"
1006692,"Minfilia"
1006693,"Minfilia"
1006694,"Roustebant"
1006695,"Godbert"
1006696,""
1006697,"snowman"
1006698,"Charmine"
1006699,"Fridgia"
1006700,""
1006701,"knight in shining armor"
1006702,"Osric"
1006703,"Yayazuku"
1006704,"Angry River"
1006705,"careless imperial"
1006706,"cross imperial"
1006707,"beleaguered imperial"
1006708,"beguiled imperial"
1006709,"imperial centurion"
1006710,"Hedyn"
1006711,"Selaine"
1006712,""
1006713,""
1006714,"Tiggy"
1006715,"Kain"
1006716,"Maerwynn"
1006717,"Elfleda"
1006718,"spirited porter"
1006719,"ブルーフォグ青燐商人B"
1006720,"ブルーフォグ青燐商人C"
1006721,""
1006722,""
1006723,""
1006724,""
1006725,"Rammbroes"
1006726,"wrought researcher"
1006727,""
1006728,""
1006729,""
1006730,"Alphinaud"
1006731,"keeled-over knight"
1006732,"peiste carcass"
1006733,"angler carcass"
1006734,"beastkin carcass"
1006735,"U'towali"
1006736,"U'kahzuna"
1006737,"U'kahzuna"
1006738,"Sylphie"
1006739,""
1006740,""
1006741,""
1006742,"Sidonia"
1006743,"Sidonia"
1006744,"Archimbalt"
1006745,"Archimbalt"
1006746,"Curious Gorge"
1006747,"Jenlyns"
1006748,"Alberic"
1006749,"Erik"
1006750,"Jehantel"
1006751,"Raya-O-Senna"
1006752,"Lalai"
1006753,"Kazagg Chah"
1006754,"269th Order Mendicant Da Za"
1006755,"Dozol Meloc"
1006756,"Y'mhitra"
1006757,"Alka Zolka"
1006758,""
1006759,""
1006760,""
1006761,"Solkwyb"
1006762,"Solkwyb"
1006763,"fell demon"
1006764,"Wineport militia captain"
1006765,""
1006766,""
1006767,"Curious Gorge"
1006768,"Wineport militia captain"
1006769,""
1006770,""
1006771,"Wineport militia captain"
1006772,""
1006773,""
1006774,"Wineport militia captain"
1006775,""
1006776,""
1006777,"fell demon"
1006778,""
1006779,""
1006780,""
1006781,""
1006782,""
1006783,"Wineport militia captain"
1006784,""
1006785,""
1006786,"Y'mhitra"
1006787,"Y'mhitra"
1006788,"former Immortal Flame"
1006789,"muddled researcher"
1006790,"unmanned researcher"
1006791,"seemingly unmoved researcher"
1006792,"Y'mhitra"
1006793,"surviving researcher"
1006794,"Y'mhitra"
1006795,"Y'mhitra"
1006796,"Wawarukka"
1006797,"Louisoix"
1006798,"merchant & mender"
1006799,"merchant & mender"
1006800,"merchant & mender"
1006801,"chocobokeep"
1006802,"chocobokeep"
1006803,"chocobokeep"
1006804,"Firminnant"
1006805,"delivery moogle"
1006806,"delivery moogle"
1006807,"delivery moogle"
1006808,""
1006809,""
1006810,""
1006811,""
1006812,""
1006813,""
1006814,""
1006815,""
1006816,""
1006817,""
1006818,""
1006819,""
1006820,""
1006821,""
1006822,""
1006823,""
1006824,""
1006825,""
1006826,""
1006827,""
1006828,""
1006829,""
1006830,""
1006831,""
1006832,""
1006833,""
1006834,""
1006835,""
1006836,""
1006837,""
1006838,""
1006839,""
1006840,""
1006841,""
1006842,""
1006843,""
1006844,""
1006845,""
1006846,""
1006847,""
1006848,""
1006849,""
1006850,""
1006851,""
1006852,""
1006853,""
1006854,""
1006855,""
1006856,""
1006857,""
1006858,""
1006859,""
1006860,""
1006861,""
1006862,""
1006863,""
1006864,""
1006865,""
1006866,""
1006867,""
1006868,""
1006869,""
1006870,""
1006871,""
1006872,""
1006873,""
1006874,""
1006875,""
1006876,""
1006877,""
1006878,""
1006879,""
1006880,""
1006881,""
1006882,""
1006883,""
1006884,""
1006885,""
1006886,""
1006887,""
1006888,""
1006889,""
1006890,""
1006891,""
1006892,""
1006893,""
1006894,""
1006895,""
1006896,""
1006897,""
1006898,"merchant & mender"
1006899,"independent mender"
1006900,"chocobokeep"
1006901,"chocobokeep"
1006902,"Guillaime"
1006903,"Drillemont"
1006904,"cornered expeditioner"
1006905,""
1006906,""
1006907,""
1006908,"delivery moogle"
1006909,""
1006910,""
1006911,""
1006912,""
1006913,""
1006914,""
1006915,""
1006916,""
1006917,""
1006918,""
1006919,""
1006920,""
1006921,""
1006922,""
1006923,""
1006924,""
1006925,""
1006926,""
1006927,""
1006928,""
1006929,""
1006930,""
1006931,""
1006932,""
1006933,""
1006934,""
1006935,""
1006936,""
1006937,""
1006938,""
1006939,""
1006940,""
1006941,""
1006942,""
1006943,""
1006944,""
1006945,""
1006946,""
1006947,""
1006948,""
1006949,""
1006950,"Alys"
1006951,"Laraina"
1006952,"independent merchant"
1006953,""
1006954,""
1006955,""
1006956,""
1006957,""
1006958,""
1006959,""
1006960,""
1006961,""
1006962,""
1006963,""
1006964,""
1006965,""
1006966,"Doman watch"
1006967,"Crystal Brave"
1006968,""
1006969,"Wiscard"
1006970,"Tataroga"
1006971,"Guiding Star"
1006972,"Talan"
1006973,""
1006974,""
1006975,"Bloezoeng"
1006976,"G'jusana"
1006977,"Faillicie"
1006978,""
1006979,""
1006980,"Jessie"
1006981,"Brangwine"
1006982,""
1006983,""
1006984,""
1006985,""
1006986,""
1006987,"Kakalan"
1006988,"Eginolf"
1006989,""
1006990,"hunter-scholar"
1006991,""
1006992,""
1006993,""
1006994,""
1006995,""
1006996,""
1006997,""
1006998,"magic pot"
1006999,""
1007000,"Thancred"
1007001,"Cid"
1007002,"Cid"
1007003,"Cid"
1007004,"Cid"
1007005,"Biggs"
1007006,"Wedge"
1007007,"Komuxio"
1007008,"Gegeruju"
1007009,"Wheiskaet"
1007010,"Landenel"
1007011,"U'odh Nunh"
1007012,"Brayflox Alltalks"
1007013,"Shamani Lohmani"
1007014,"Dyrstweitz"
1007015,"Riol"
1007016,"Adalbert"
1007017,"Titan"
1007018,"Gaius van Baelsar"
1007019,"Ascian of the Twelfth Staff"
1007020,"Ascian of the Twelfth Sword"
1007021,"2nd Order Patriarch Za Da"
1007022,"magitek reaper"
1007023,"magitek reaper"
1007024,"cowering kobold"
1007025,"crazed kobold"
1007026,""
1007027,"imperial soldier"
1007028,"imperial sentry"
1007029,"imperial sentry"
1007030,"imperial sentry"
1007031,"imperial sentry"
1007032,"flame runner"
1007033,"1st platoon soldier"
1007034,"2nd platoon soldier"
1007035,"3rd platoon soldier"
1007036,"4th platoon soldier"
1007037,"imperial centurion"
1007038,"imperial officer"
1007039,"闇のクリスタル"
1007040,"Allied sentry"
1007041,"Lahabrea"
1007042,""
1007043,""
1007044,""
1007045,"imperial soldier"
1007046,""
1007047,""
1007048,"imperial signaler"
1007049,"Lahabrea"
1007050,"Knolexia"
1007051,""
1007052,""
1007053,""
1007054,""
1007055,""
1007056,""
1007057,""
1007058,""
1007059,""
1007060,"Unsynwilf"
1007061,"Q'molosi"
1007062,"Fupepe"
1007063,"Daca Jinjahl"
1007064,"F'abodji"
1007065,"Drividot"
1007066,"Louviaune"
1007067,"Clifton"
1007068,"Haisie"
1007069,"Lodille"
1007070,"Eidhart"
1007071,"Guillaime"
1007072,""
1007073,""
1007074,""
1007075,"Wedge"
1007076,"Biggs"
1007077,"Minfilia"
1007078,"Tataru"
1007079,"Biggs"
1007080,"Minfilia"
1007081,"Tataru"
1007082,"Grey Fleet miller"
1007083,"Papalymo"
1007084,"Urianger"
1007085,""
1007086,""
1007087,""
1007088,"Eliassin"
1007089,"Alison"
1007090,"Kaizo Poraizo"
1007091,"Ahtmhas"
1007092,"Thierrand"
1007093,""
1007094,""
1007095,"Sahagin priest"
1007096,"Teledji Adeledji's manservant"
1007097,"Yugiri"
1007098,""
1007099,""
1007100,"Nael deus Darnus"
1007101,"Sylphie"
1007102,"Solkzagyl"
1007103,"Jenlyns"
1007104,"Yayake"
1007105,"Ququruka"
1007106,"Lalai"
1007107,"Kazagg Chah"
1007108,"Dozol Meloc"
1007109,"269th Order Mendicant Da Za"
1007110,"peculiar tonberry"
1007111,"Alka Zolka"
1007112,"Y'mhitra"
1007113,"Tristan"
1007114,"Ascian of the Twelfth Chalice"
1007115,"Estinien"
1007116,"Alberic"
1007117,"先祖竜騎士"
1007118,"Jehantel"
1007119,"ジェアンテル(若かりし頃)"
1007120,"死んでしまった仲間A"
1007121,"死んでしまった仲間B"
1007122,"死んでしまった仲間C"
1007123,"死んでしまった仲間D"
1007124,"死んでしまった仲間E"
1007125,"Widargelt"
1007126,"Erik"
1007127,"Broken Mountain"
1007128,"Curious Gorge"
1007129,"Ququruka"
1007130,"Raya-O-Senna"
1007131,"A-Ruhn-Senna"
1007132,"A-Towa-Cant"
1007133,"斧術師ルA"
1007134,"斧術師ルB"
1007135,"Nael deus Darnus"
1007136,"Louisoix"
1007137,"mannequin"
1007138,"Sarra"
1007139,"K'lyhia"
1007140,"K'lyhia"
1007141,"Wineport militia captain"
1007142,"自警団A"
1007143,"自警団B"
1007144,"Death's Embrace master"
1007145,""
1007146,""
1007147,"Geissfryn"
1007148,"Aersthota"
1007149,"Doesmaga"
1007150,"Hirskskrat"
1007151,"Rhylzirn"
1007152,"Ealdgyth"
1007153,"Lolorito"
1007154,"confounded carpenter"
1007155,"Sybell"
1007156,"グンター"
1007157,"ロゲ"
1007158,"エルザ"
1007159,"Blanstyr"
1007160,"Faezahl"
1007161,"Morningstar navigator"
1007162,"Gairhard"
1007163,"Popokkuli"
1007164,"Seserukka"
1007165,"査問会オブザーバーＡ"
1007166,"査問会オブザーバーＢ"
1007167,"査問会オブザーバーＣ"
1007168,"査問会オブザーバーＤ"
1007169,"Dauid"
1007170,"O-App-Pesi"
1007171,"Wood Wailer"
1007172,"黒渦団A"
1007173,"黒渦団B"
1007174,""
1007175,""
1007176,""
1007177,""
1007178,""
1007179,""
1007180,""
1007181,""
1007182,""
1007183,""
1007184,""
1007185,""
1007186,""
1007187,""
1007188,""
1007189,""
1007190,""
1007191,"ウィダルゲルトの仲間：槍"
1007192,"ウィダルゲルトの仲間：弓"
1007193,"ウィダルゲルトの仲間：斧"
1007194,"ウィダルゲルトの仲間：幻"
1007195,"ギャルソン女"
1007196,"賊１"
1007197,"賊2"
1007198,"街人A"
1007199,"街人B"
1007200,"街人C"
1007201,"街人D"
1007202,"街人E"
1007203,"Nenekko"
1007204,"Fyrgeiss"
1007205,"Surito Carito"
1007206,"K'lyhia"
1007207,""
1007208,""
1007209,""
1007210,""
1007211,""
1007212,""
1007213,""
1007214,""
1007215,""
1007216,""
1007217,""
1007218,""
1007219,""
1007220,""
1007221,""
1007222,""
1007223,""
1007224,""
1007225,""
1007226,""
1007227,""
1007228,""
1007229,""
1007230,""
1007231,""
1007232,""
1007233,""
1007234,""
1007235,""
1007236,""
1007237,""
1007238,""
1007239,""
1007240,""
1007241,""
1007242,""
1007243,""
1007244,""
1007245,""
1007246,""
1007247,""
1007248,""
1007249,""
1007250,""
1007251,""
1007252,""
1007253,""
1007254,""
1007255,""
1007256,""
1007257,""
1007258,""
1007259,""
1007260,""
1007261,""
1007262,""
1007263,""
1007264,""
1007265,""
1007266,""
1007267,""
1007268,""
1007269,""
1007270,""
1007271,""
1007272,""
1007273,""
1007274,""
1007275,""
1007276,""
1007277,""
1007278,""
1007279,""
1007280,""
1007281,""
1007282,""
1007283,""
1007284,""
1007285,""
1007286,""
1007287,""
1007288,""
1007289,""
1007290,""
1007291,""
1007292,""
1007293,""
1007294,""
1007295,""
1007296,""
1007297,""
1007298,""
1007299,""
1007300,""
1007301,""
1007302,""
1007303,""
1007304,""
1007305,"Sylphie"
1007306,"Ququruka"
1007307,"Alberic"
1007308,"hardened marauder"
1007309,"soft marauder"
1007310,"Erik"
1007311,""
1007312,""
1007313,""
1007314,""
1007315,""
1007316,""
1007317,""
1007318,""
1007319,""
1007320,""
1007321,""
1007322,""
1007323,""
1007324,""
1007325,""
1007326,"Broken Mountain"
1007327,"Sarra"
1007328,""
1007329,""
1007330,""
1007331,"Jehantel"
1007332,""
1007333,""
1007334,""
1007335,""
1007336,""
1007337,""
1007338,""
1007339,""
1007340,""
1007341,""
1007342,""
1007343,""
1007344,""
1007345,""
1007346,""
1007347,""
1007348,""
1007349,""
1007350,""
1007351,""
1007352,""
1007353,""
1007354,""
1007355,"A'aba Tia"
1007356,"Aulie"
1007357,"Arenvald"
1007358,""
1007359,"Brendt"
1007360,""
1007361,""
1007362,""
1007363,"Aulie"
1007364,"Arenvald"
1007365,"Una Tayuun"
1007366,""
1007367,""
1007368,"Brendt"
1007369,""
1007370,"Aulie"
1007371,"Arenvald"
1007372,"Una Tayuun"
1007373,""
1007374,""
1007375,"Liavinne"
1007376,"Tajih Mewrilah"
1007377,"Brennan"
1007378,""
1007379,""
1007380,"Yda"
1007381,"Papalymo"
1007382,"Urianger"
1007383,"Y'shtola"
1007384,"Thancred"
1007385,""
1007386,""
1007387,"A'aba Tia"
1007388,"Arenvald"
1007389,"Una Tayuun"
1007390,""
1007391,""
1007392,""
1007393,""
1007394,"Liavinne"
1007395,"Haribehrt"
1007396,"Tajih Mewrilah"
1007397,"Biggs"
1007398,"Wedge"
1007399,"Brennan"
1007400,""
1007401,"Yda"
1007402,"Papalymo"
1007403,"Urianger"
1007404,"Y'shtola"
1007405,"Thancred"
1007406,"A'aba Tia"
1007407,"Arenvald"
1007408,"Una Tayuun"
1007409,""
1007410,""
1007411,"Clive"
1007412,"Ursula"
1007413,""
1007414,""
1007415,""
1007416,"Liavinne"
1007417,"Noraxia"
1007418,"Haribehrt"
1007419,"Tajih Mewrilah"
1007420,"Biggs"
1007421,"Wedge"
1007422,"Bremondt"
1007423,""
1007424,"Yda"
1007425,"Papalymo"
1007426,"Urianger"
1007427,"Y'shtola"
1007428,""
1007429,""
1007430,"A'aba Tia"
1007431,"Aulie"
1007432,"Arenvald"
1007433,"Una Tayuun"
1007434,""
1007435,""
1007436,"Clive"
1007437,"Ursula"
1007438,""
1007439,""
1007440,""
1007441,"Liavinne"
1007442,"Noraxia"
1007443,"Haribehrt"
1007444,"Tajih Mewrilah"
1007445,"Biggs"
1007446,"Wedge"
1007447,"Bremondt"
1007448,""
1007449,""
1007450,"Dariustel"
1007451,""
1007452,""
1007453,""
1007454,""
1007455,"A'aba Tia"
1007456,"Aulie"
1007457,"Una Tayuun"
1007458,"Percevains"
1007459,"Satzfloh"
1007460,"Clive"
1007461,"Ursula"
1007462,""
1007463,""
1007464,""
1007465,""
1007466,""
1007467,"Noraxia"
1007468,""
1007469,""
1007470,""
1007471,""
1007472,"Yda"
1007473,"Y'shtola"
1007474,"Alphinaud"
1007475,"Cid"
1007476,"Yda"
1007477,"Papalymo"
1007478,"Urianger"
1007479,"Y'shtola"
1007480,"Alphinaud"
1007481,"Cid"
1007482,"Tataru"
1007483,"Arenvald"
1007484,""
1007485,"Tajih Mewrilah"
1007486,"Edda"
1007487,"Slafswys"
1007488,"Radolf"
1007489,"Biggs"
1007490,"Wedge"
1007491,""
1007492,""
1007493,"Yda"
1007494,"Papalymo"
1007495,"Urianger"
1007496,"Y'shtola"
1007497,"Alphinaud"
1007498,"Tajih Mewrilah"
1007499,"Edda"
1007500,""
1007501,""
1007502,"Bremondt"
1007503,"Brennan"
1007504,"Brendt"
1007505,""
1007506,""
1007507,"Dariustel"
1007508,"Yda"
1007509,"Papalymo"
1007510,"Urianger"
1007511,"Y'shtola"
1007512,"Thancred"
1007513,"Alphinaud"
1007514,"Cid"
1007515,"Arenvald"
1007516,"Haneko Burneko"
1007517,"Tajih Mewrilah"
1007518,"Edda"
1007519,"Slafswys"
1007520,"Radolf"
1007521,"Biggs"
1007522,"Wedge"
1007523,"Bremondt"
1007524,"Brennan"
1007525,"Brendt"
1007526,""
1007527,""
1007528,"Dariustel"
1007529,"Iliud"
1007530,"Yda"
1007531,"Papalymo"
1007532,"Urianger"
1007533,"Y'shtola"
1007534,"Thancred"
1007535,"Edda"
1007536,"Y'shtola"
1007537,"Cid"
1007538,"Biggs"
1007539,"Wedge"
1007540,"Ceana"
1007541,"mangled corpse"
1007542,""
1007543,""
1007544,""
1007545,""
1007546,""
1007547,""
1007548,""
1007549,""
1007550,""
1007551,""
1007552,""
1007553,""
1007554,""
1007555,""
1007556,""
1007557,""
1007558,""
1007559,""
1007560,""
1007561,""
1007562,"heretic's corpse"
1007563,"snipper shell"
1007564,"Logedanrel"
1007565,"Tuatkk"
1007566,"frozen corpse"
1007567,"Cenota"
1007568,"nervy nipper"
1007569,""
1007570,""
1007571,"Sebastian"
1007572,""
1007573,"Tiggy"
1007574,"Maxinne"
1007575,""
1007576,""
1007577,""
1007578,""
1007579,""
1007580,""
1007581,""
1007582,""
1007583,""
1007584,""
1007585,"Patrick"
1007586,""
1007587,""
1007588,""
1007589,""
1007590,""
1007591,""
1007592,""
1007593,""
1007594,""
1007595,""
1007596,""
1007597,""
1007598,""
1007599,""
1007600,""
1007601,""
1007602,"Cid"
1007603,"House Fortemps guard"
1007604,"Spiraling Path"
1007605,""
1007606,""
1007607,""
1007608,""
1007609,""
1007610,""
1007611,"imperial centurion"
1007612,"excitable citizen"
1007613,"concerned citizen"
1007614,""
1007615,""
1007616,"riled lass"
1007617,"riled youth"
1007618,""
1007619,""
1007620,""
1007621,"Juliana"
1007622,"imperial soldier"
1007623,""
1007624,""
1007625,"Willielmus"
1007626,"angler carcass"
1007627,"J'brohka"
1007628,"Biggs"
1007629,"Cid"
1007630,"Alphinaud"
1007631,""
1007632,"Sabotendrick"
1007633,"Sabotendred"
1007634,"Sabotendale"
1007635,"Bertliana"
1007636,"lost chirurgeon"
1007637,"harried researcher"
1007638,"Catguistl"
1007639,"Louis"
1007640,"ferry skipper"
1007641,"Cenota"
1007642,"Astidien"
1007643,""
1007644,"panicked peddler"
1007645,""
1007646,""
1007647,"Sebastian bound"
1007648,"Papalymo"
1007649,"Yda"
1007650,"Wedge"
1007651,""
1007652,""
1007653,""
1007654,""
1007655,""
1007656,""
1007657,""
1007658,"Redbelly gutter"
1007659,""
1007660,"agitated Ala Mhigan"
1007661,""
1007662,""
1007663,""
1007664,"ambushed porter"
1007665,""
1007666,""
1007667,""
1007668,"imperial centurion"
1007669,"imperial signaler"
1007670,""
1007671,""
1007672,""
1007673,""
1007674,""
1007675,"Francel"
1007676,""
1007677,""
1007678,""
1007679,""
1007680,""
1007681,"Hourlinet"
1007682,"Minfilia"
1007683,"Alphinaud"
1007684,"Alisaie"
1007685,"Alisaie"
1007686,"disquieted villager"
1007687,"frightened villager"
1007688,""
1007689,""
1007690,"Alphinaud"
1007691,"Yda"
1007692,"Papalymo"
1007693,"Urianger"
1007694,""
1007695,""
1007696,""
1007697,"Glaumunt"
1007698,""
1007699,"Haurchefant"
1007700,""
1007701,""
1007702,""
1007703,""
1007704,""
1007705,""
1007706,""
1007707,""
1007708,""
1007709,""
1007710,""
1007711,""
1007712,"Y'shtola"
1007713,""
1007714,""
1007715,"storied knight"
1007716,"Mimidoa"
1007717,"Biggs"
1007718,"Wedge"
1007719,""
1007720,""
1007721,"Wineburg"
1007722,"Alphinaud"
1007723,"F'lhaminn"
1007724,"Minfilia"
1007725,"Thancred"
1007726,"Y'shtola"
1007727,"Papalymo"
1007728,"Yda"
1007729,"Alphinaud"
1007730,"F'lhaminn"
1007731,"Tataru"
1007732,"Haneko Burneko"
1007733,"Tajih Mewrilah"
1007734,"Hoary Boulder"
1007735,"Coultenet"
1007736,"Adventurers' Guild emissary"
1007737,"Adventurers' Guild assistant"
1007738,"F'lhaminn"
1007739,"F'lhaminn"
1007740,"lichyard visitor"
1007741,"Wood Wailer"
1007742,"Wood Wailer"
1007743,""
1007744,""
1007745,""
1007746,"Elezen coachman"
1007747,"Hyuran coachman"
1007748,"Elezen coachman"
1007749,"Hyuran coachman"
1007750,"white-robed Ascian"
1007751,"white-robed Ascian"
1007752,"Alphinaud"
1007753,"outlandish man"
1007754,"Cid"
1007755,"Biggs"
1007756,"experienced adventurer"
1007757,""
1007758,""
1007759,"Wedge"
1007760,""
1007761,"Biggs"
1007762,"Wedge"
1007763,"G'raha Tia"
1007764,""
1007765,"Tataru"
1007766,"Adventurers' Guild emissary"
1007767,"Adventurers' Guild assistant"
1007768,"Alphinaud"
1007769,"white-robed Ascian"
1007770,""
1007771,""
1007772,""
1007773,""
1007774,""
1007775,""
1007776,""
1007777,""
1007778,""
1007779,""
1007780,""
1007781,""
1007782,""
1007783,""
1007784,""
1007785,""
1007786,""
1007787,""
1007788,""
1007789,""
1007790,""
1007791,""
1007792,"Yedythe"
1007793,"bubbly boy"
1007794,"gleeful girl"
1007795,"bashful boy"
1007796,""
1007797,"young Executioner"
1007798,"Guillaunaux"
1007799,"P'molminn"
1007800,"willowy woman"
1007801,"luscious lady"
1007802,"Yugiri"
1007803,"Livia sas Junius"
1007804,"Lahabrea"
1007805,""
1007806,""
1007807,""
1007808,""
1007809,""
1007810,""
1007811,""
1007812,""
1007813,""
1007814,""
1007815,""
1007816,""
1007817,"Tataru"
1007818,"Norman"
1007819,""
1007820,"海賊ヒューラン男"
1007821,"海賊ミコッテ女"
1007822,"海賊ヒューラン男"
1007823,"海賊ルガディン女"
1007824,""
1007825,""
1007826,""
1007827,"Roegadyn pirate"
1007828,"imperial signaler"
1007829,"Solkzagyl"
1007830,""
1007831,""
1007832,""
1007833,""
1007834,"Pukno Poki"
1007835,"Alka Zolka"
1007836,"Alka Zolka"
1007837,"Alka Zolka"
1007838,"Alka Zolka"
1007839,"peculiar tonberry"
1007840,"wan-faced invalid"
1007841,"heavy-eyed invalid"
1007842,"dark-spirited invalid"
1007843,"short-breathed invalid"
1007844,"wine-soaked invalid"
1007845,"Alka Zolka"
1007846,"hardened marauder"
1007847,"soft marauder"
1007848,"peculiar tonberry"
1007849,"Surito Carito"
1007850,"Raya-O-Senna"
1007851,"A-Ruhn-Senna"
1007852,"A-Ruhn-Senna"
1007853,"Pukno Poki"
1007854,"Raya-O-Senna"
1007855,"A-Ruhn-Senna"
1007856,"Brucemont"
1007857,"Heustienne"
1007858,"Brucemont"
1007859,"Heustienne"
1007860,"Brucemont"
1007861,"Kupcha Kupa"
1007862,"Pukni Pakk"
1007863,"Kazagg Chah"
1007864,"Dozol Meloc"
1007865,"269th Order Mendicant Da Za"
1007866,"269th Order Mendicant Da Za"
1007867,"Dozol Meloc"
1007868,"Kazagg Chah"
1007869,"Dozol Meloc"
1007870,"269th Order Mendicant Da Za"
1007871,"Kazagg Chah"
1007872,"Dozol Meloc"
1007873,"269th Order Mendicant Da Za"
1007874,"Widargelt"
1007875,"Widargelt"
1007876,"放浪者の埋葬地商人"
1007877,"Qiqirn trader"
1007878,""
1007879,""
1007880,""
1007881,"Widargelt"
1007882,""
1007883,""
1007884,""
1007885,""
1007886,"Widargelt"
1007887,"Erik"
1007888,""
1007889,""
1007890,""
1007891,"Jehantel"
1007892,"ガルキマセラ"
1007893,"ガルキマセラ"
1007894,"ガルキマセラ"
1007895,""
1007896,""
1007897,""
1007898,"269th Order Mendicant Da Za"
1007899,"Widargelt"
1007900,"Jihli Aliapoh"
1007901,"Oscarlet"
1007902,"Orselfaux"
1007903,"Augustiniel"
1007904,"Dreamer"
1007905,"Dreamer"
1007906,"Dreamer"
1007907,"coddled spriggan"
1007908,"coddled spriggan"
1007909,"coddled spriggan"
1007910,"coddled spriggan"
1007911,"coddled spriggan"
1007912,"coddled spriggan"
1007913,"coddled spriggan"
1007914,"coddled spriggan"
1007915,"coddled spriggan"
1007916,"coddled spriggan"
1007917,"coddled spriggan"
1007918,"coddled spriggan"
1007919,"coddled spriggan"
1007920,"coddled spriggan"
1007921,"coddled spriggan"
1007922,"coddled spriggan"
1007923,"coddled spriggan"
1007924,"coddled spriggan"
1007925,"coddled spriggan"
1007926,"coddled spriggan"
1007927,"coddled spriggan"
1007928,"coddled spriggan"
1007929,"coddled spriggan"
1007930,"coddled spriggan"
1007931,"coddled spriggan"
1007932,"coddled spriggan"
1007933,"Augustiniel"
1007934,"Augustiniel"
1007935,"wounded Red Swallow"
1007936,"Skaetswys"
1007937,"789th Order Acolyte Ba Go"
1007938,""
1007939,""
1007940,""
1007941,"175th Order Alchemist Bi Bi"
1007942,"Skaetswys"
1007943,"Skaetswys"
1007944,"Skaetswys"
1007945,""
1007946,"789th Order Pickman Gi Gu"
1007947,"Skaetswys"
1007948,"Augustiniel"
1007949,"175th Order Alchemist Bi Bi"
1007950,"Skaetswys"
1007951,""
1007952,""
1007953,""
1007954,""
1007955,""
1007956,""
1007957,"camp quartermaster"
1007958,"mortified storm private"
1007959,""
1007960,"small-boned seller"
1007961,"preoccupied porter"
1007962,"affable angler"
1007963,"Jihli Aliapoh"
1007964,"Oscarlet"
